level,seed,wifiStandard,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,dataRateMbps
flow,1,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,1950,1,0.9995,2.054649,0.000203,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed1.csv,2.0
flow,1,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,1948,2,0.999,2.053582,0.000227,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed1.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1953,0,1.0,2.055708,0.00025,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.055671,0.00037,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1950,2,0.999,2.053577,0.000306,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1952,0,1.0,2.055672,0.000307,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1952,0,1.0,2.05563,0.00047,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1951,0,1.0,2.055585,0.000496,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1948,3,0.9985,2.052541,0.000183,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1950,1,0.9995,2.054649,0.000164,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,1949,2,0.999,2.053596,0.000171,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,2,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,1950,0,1.0,2.055691,0.000218,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed2.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1953,0,1.0,2.055709,0.000241,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.055639,0.000382,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1952,0,1.0,2.055656,0.000298,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1951,1,0.9995,2.054599,0.000316,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1952,0,1.0,2.055621,0.000458,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1950,1,0.9995,2.054451,0.000533,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1949,2,0.999,2.053596,0.000175,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1949,2,0.999,2.053596,0.000167,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,1949,2,0.999,2.053596,0.000175,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,3,80211ax,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,1950,0,1.0,2.055692,0.000215,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_40m_seed3.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1953,0,1.0,2.05568,0.000271,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.055662,0.000303,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1952,0,1.0,2.055671,0.000312,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1952,0,1.0,2.055662,0.000353,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1951,1,0.9995,2.054654,0.000156,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1951,0,1.0,2.055704,0.000156,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1950,1,0.9995,2.05465,0.000163,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1951,0,1.0,2.05569,0.0002,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,0,1951,0.0,0.0,0.0,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,1,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed1.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1953,0,1.0,2.055656,0.000278,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.055658,0.000286,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1951,1,0.9995,2.054597,0.000326,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1952,0,1.0,2.055638,0.000358,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1952,0,1.0,2.055706,0.000159,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1951,0,1.0,2.055703,0.000157,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1949,2,0.999,2.053595,0.000171,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1951,0,1.0,2.055691,0.000207,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,0,1951,0.0,0.0,0.0,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,2,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed2.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1953,0,1.0,2.055688,0.000276,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.055669,0.000295,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1952,0,1.0,2.055653,0.00031,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1952,0,1.0,2.055667,0.000367,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1952,0,1.0,2.055708,0.000136,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1950,1,0.9995,2.05465,0.000193,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1950,1,0.9995,2.054648,0.000165,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1951,0,1.0,2.05569,0.000218,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,0,1951,0.0,0.0,0.0,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,3,80211ax,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_50m_seed3.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1953,0,1.0,2.055719,0.000134,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.05572,0.000155,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1951,1,0.9995,2.054642,0.000228,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1952,0,1.0,2.055672,0.000219,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1951,1,0.9995,2.054594,0.00037,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1951,0,1.0,2.055627,0.000359,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1950,1,0.9995,2.054666,9.7e-05,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1951,0,1.0,2.05572,8.9e-05,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,1949,2,0.999,2.053612,0.000123,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,1,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,1949,1,0.9995,2.054666,9.6e-05,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed1.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1953,0,1.0,2.055718,0.000143,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.055719,0.000146,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1951,1,0.9995,2.05463,0.000228,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1952,0,1.0,2.055666,0.000223,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1952,0,1.0,2.055632,0.000365,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1951,0,1.0,2.055634,0.000365,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1950,1,0.9995,2.054666,9.9e-05,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1950,1,0.9995,2.054665,0.000101,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,1949,2,0.999,2.053611,0.000103,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,2,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,1949,1,0.9995,2.054666,9.6e-05,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed2.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,1,10.1.1.1,10.1.1.11,1953,1952,1,0.9995,2.054608,0.000137,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,2,10.1.1.2,10.1.1.11,1952,1952,0,1.0,2.055719,0.000168,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,3,10.1.1.3,10.1.1.11,1952,1952,0,1.0,2.055692,0.000226,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,4,10.1.1.4,10.1.1.11,1952,1950,2,0.999,2.053588,0.000236,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,5,10.1.1.5,10.1.1.11,1952,1952,0,1.0,2.055701,0.000352,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,6,10.1.1.6,10.1.1.11,1951,1948,3,0.9985,2.052484,0.000393,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,7,10.1.1.7,10.1.1.11,1951,1950,1,0.9995,2.054666,0.0001,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,8,10.1.1.8,10.1.1.11,1951,1951,0,1.0,2.055719,9.4e-05,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,9,10.1.1.9,10.1.1.11,1951,1950,1,0.9995,2.054665,0.000101,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,3,80211ax,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,10,10.1.1.10,10.1.1.11,1950,1950,0,1.0,2.055719,9.2e-05,project/results/raw/80211ax/friis/nodes_10/run_80211ax_friis_10nodes_5m_seed3.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,1,10.1.1.1,10.1.1.21,1953,1952,1,0.9995,2.055575,0.000554,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,2,10.1.1.2,10.1.1.21,1952,1951,1,0.9995,2.055687,0.002108,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,3,10.1.1.3,10.1.1.21,1952,1952,0,1.0,2.055582,0.002895,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,4,10.1.1.4,10.1.1.21,1952,1952,0,1.0,2.055549,0.002692,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,5,10.1.1.5,10.1.1.21,1952,1952,0,1.0,2.055719,0.003329,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,6,10.1.1.6,10.1.1.21,1951,1940,11,0.9944,2.054665,0.003184,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,7,10.1.1.7,10.1.1.21,1951,1947,4,0.9979,2.051149,0.006189,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,8,10.1.1.8,10.1.1.21,1951,1949,2,0.999,2.055256,0.006495,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,9,10.1.1.9,10.1.1.21,1951,1946,5,0.9974,2.050326,0.004546,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,10,10.1.1.10,10.1.1.21,1950,1949,1,0.9995,2.054458,0.006774,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,11,10.1.1.11,10.1.1.21,1950,1948,2,0.999,2.053182,0.003901,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,12,10.1.1.12,10.1.1.21,1950,1936,14,0.9928,2.043012,0.00698,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,13,10.1.1.13,10.1.1.21,1950,1947,3,0.9985,2.053546,0.00651,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,14,10.1.1.14,10.1.1.21,1949,1943,6,0.9969,2.049385,0.007106,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,15,10.1.1.15,10.1.1.21,1949,1945,4,0.9979,2.051332,0.014024,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,16,10.1.1.16,10.1.1.21,1949,1936,13,0.9933,2.048305,0.00889,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,17,10.1.1.17,10.1.1.21,1949,1937,12,0.9938,2.042934,0.005273,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,18,10.1.1.18,10.1.1.21,1948,1939,9,0.9954,2.046057,0.006008,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,19,10.1.1.19,10.1.1.21,1948,1932,16,0.9918,2.047233,0.006204,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
flow,1,80211ax,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,20,10.1.1.20,10.1.1.21,1948,1941,7,0.9964,2.0483,0.007747,project/results/raw/80211ax/friis/nodes_20/run_80211ax_friis_20nodes_10m_seed1.csv,2.0
